device_id,run_id,circuit_id,family,num_qubits,config_id,seed,status,phase,category,exception_type,timeout_seconds,observed_total_seconds,message,last_relevant_qiskit_frame
quantinuum_h2_56,run_5623ce362aee6c15b1d9cc077310f3a89039c613e5002a270170faa91d0f5de7,qft_indep_tket_40,qft,40,o3_sabre_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00414060500043,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_cc5af6fdf7f57c94a58c2445dfddcb7b7181fd42c6b973a62d03ec11a2a2257c,qft_indep_tket_40,qft,40,o3_sabre_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00280871500036,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_e38e286065cc3b8a902717d0c61d5219d56b02742ad63962e769510b62060c71,random_indep_qiskit_30,random,30,o3_sabre_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00751087500066,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_2a1d9d41620d2feadfba4d13255491fb3359c5f42a5f35f96552f28f3446aef0,random_indep_qiskit_30,random,30,o3_sabre_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.01317786300024,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_964bf89bcf0a79917876bcbb87386495f244df985ca7b8573e06385316d7d671,random_indep_qiskit_30,random,30,o3_sabre_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.0097435309999,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_c87f56ca87da6f8096280b6780877b852fb4299c6d8b7f0e6859c26e220ca8d6,routing_indep_qiskit_12,routing,12,o3_sabre_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.0023017980002,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_257ef366431e98bcc79abfabec02506a4d76d5a3487a4f21457fd3f31f00be68,routing_indep_qiskit_12,routing,12,o3_sabre_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00365137300105,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_17a548adcc85315ffb22c3d9aec40c55d854ecbe1176751c300e8151e39406c9,routing_indep_qiskit_12,routing,12,o3_sabre_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00392210999962,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_2f01e651e0479a0fcf7877e9636fb5b7792a913809c82cb148fc9789aecc348d,vqe_indep_tket_16,vqe,16,o3_sabre_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00313433100018,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_eaab401661e9eccf1fd51ab9abf18f094bbd12ceb21253e781c5fe26b85ba7b7,vqe_indep_tket_16,vqe,16,o3_sabre_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00219016499977,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_a371a2b736d0d27aa45fcb1edd51a5093212d6c33bf29d9c8f5f3b11845a907f,vqe_indep_tket_16,vqe,16,o3_sabre_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.0195808640001,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_b6333b498ff510026bcd833d579ab4902a6cb2b8ae0884df05067188813ac913,graphstate_indep_qiskit_14,graphstate,14,o3_trivial_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00210355699892,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_75fa72eca8ddca4e33e3ea773ea7ea2e9a26a4994d632619fd305deaee764cdf,graphstate_indep_qiskit_14,graphstate,14,o3_trivial_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00414375500077,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_fe0b78aa60a47f11edb4c4e651b19d2e70f6bf1094edf015949ee6e83aa881d4,graphstate_indep_qiskit_14,graphstate,14,o3_trivial_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00416307199885,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_d877c72162f837535d36e48eec70d1c936c026b132493c7467beb5573481ea64,pricingcall_indep_qiskit_5,pricingcall,5,o3_trivial_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.02044419400045,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_3427a7aedece46358df8b70fdf376f1d9e2b2e8d078a4d873e666b3684ee925c,pricingcall_indep_qiskit_5,pricingcall,5,o3_trivial_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00322727999992,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_af760368bc169ea8cb0e603eb70a95e3d0ddf4a3076a4d02b52e65dc6c79d8ad,pricingcall_indep_qiskit_5,pricingcall,5,o3_trivial_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00381281599948,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_0ae060855c62a114e569ff4d3217b40b957d8207a600ff86463d322419625332,qaoa_indep_tket_7,qaoa,7,o3_trivial_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00336725700072,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_2d66622fe2c51d84bf25ce9addedc190414c2b858c814daf9b434ecfafb9843c,qaoa_indep_tket_7,qaoa,7,o3_trivial_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.0028303679992,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_d828fcb18b8c19c3a435cb51a15dd0b22226a5f52c2d19de6c02dd5d799ffd28,qaoa_indep_tket_7,qaoa,7,o3_trivial_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.0027469839988,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_63dfdf02fd81c13ea6afb6451c54a59ed6499d5eb85a954e9e3974677031e76e,qft_indep_tket_40,qft,40,o3_trivial_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.004115705,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_6e218aba1a9d5d62e3b578b57cf0fd24cfce59919c7373b63ba5d1ed8f43a225,qft_indep_tket_40,qft,40,o3_trivial_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00429155299935,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_8ea2e0427ab8eff9fe04c319464a8211410e1ce0648ac985d73b5bd9979c7fec,qft_indep_tket_40,qft,40,o3_trivial_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00293829800103,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_d30858f2229254e8119bb90e8b248131e1ceec8e10cd54850cbd67aa58aa4be4,random_indep_qiskit_30,random,30,o3_trivial_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.0057534890002,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_97fda4f4e7887867a98f59b7fbc92136ae8110c2d252272f0a76a34e0eb3da6f,random_indep_qiskit_30,random,30,o3_trivial_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00712630599992,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_1a9bf0a68d2e86c56483e6d5b4c4a005cf0dc3048b3612d6f5f2a2ed125f4a24,random_indep_qiskit_30,random,30,o3_trivial_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.005968458001,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_078222ffd67e1294e04f46d72a534eb89063cb1bb4b50befba848d585ff21017,routing_indep_qiskit_12,routing,12,o3_trivial_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00230121200002,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_7d24cd6d784ed6da539b86394fde8d43be5cfeb2209bb45327f0caadf9b88975,routing_indep_qiskit_12,routing,12,o3_trivial_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00271702200007,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_76e279ce97b485aa125a378e2317c51979fa99c3a8c33d1056f2832c5f2df90f,routing_indep_qiskit_12,routing,12,o3_trivial_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.003935697001,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_64b3756f04017707751442c903e38bada0674d91dc8aa3a509c1b76c3e6ef6f3,vqe_indep_tket_16,vqe,16,o3_trivial_sabre,0,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.0029192940001,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_8af51c88ff105fe8e3dea7fcf783f73f41bb3adabfe2334811b2be2c93271656,vqe_indep_tket_16,vqe,16,o3_trivial_sabre,1,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.00477983599922,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
quantinuum_h2_56,run_9f2700a4d978b2a668931dc6ed362be945640c3bbcb9d6db41815a114b69fb62,vqe_indep_tket_16,vqe,16,o3_trivial_sabre,2,timeout,transpilation,timeout,AttemptTimeoutError,200.0,200.0036356820001,Tentativo interrotto dopo 200.0 secondi.,"File ""/home/elio/Tesi/qiskit_dataset/generation.py"", line 133, in on_alarm"
